Id,Population Group,Id,Id2,Geography,Average family size
1,Total population,1580000US3651000047008200,3651000047008200,"Census Tract 82, Kings County, New York city, New York",3.6
1,Total population,1580000US3651000047008400,3651000047008400,"Census Tract 84, Kings County, New York city, New York",3.55
1,Total population,1580000US3651000047008500,3651000047008500,"Census Tract 85, Kings County, New York city, New York",3.28
1,Total population,1580000US3651000047008800,3651000047008800,"Census Tract 88, Kings County, New York city, New York",3.56
1,Total population,1580000US3651000047009000,3651000047009000,"Census Tract 90, Kings County, New York city, New York",3.63
1,Total population,1580000US3651000047009200,3651000047009200,"Census Tract 92, Kings County, New York city, New York",3.7
1,Total population,1580000US3651000047009400,3651000047009400,"Census Tract 94, Kings County, New York city, New York",3.81
1,Total population,1580000US3651000047009600,3651000047009600,"Census Tract 96, Kings County, New York city, New York",3.77
1,Total population,1580000US3651000047009800,3651000047009800,"Census Tract 98, Kings County, New York city, New York",3.92
1,Total population,1580000US3651000047010000,3651000047010000,"Census Tract 100, Kings County, New York city, New York",3.87
1,Total population,1580000US3651000047010100,3651000047010100,"Census Tract 101, Kings County, New York city, New York",3.51
1,Total population,1580000US3651000047010200,3651000047010200,"Census Tract 102, Kings County, New York city, New York",3.75
1,Total population,1580000US3651000047010400,3651000047010400,"Census Tract 104, Kings County, New York city, New York",3.78
1,Total population,1580000US3651000047010600,3651000047010600,"Census Tract 106, Kings County, New York city, New York",3.92
1,Total population,1580000US3651000047010800,3651000047010800,"Census Tract 108, Kings County, New York city, New York",3.8
1,Total population,1580000US3651000047011000,3651000047011000,"Census Tract 110, Kings County, New York city, New York",3.75
1,Total population,1580000US3651000047011200,3651000047011200,"Census Tract 112, Kings County, New York city, New York",3.89
1,Total population,1580000US3651000047011400,3651000047011400,"Census Tract 114, Kings County, New York city, New York",3.8
1,Total population,1580000US3651000047011600,3651000047011600,"Census Tract 116, Kings County, New York city, New York",3.75
1,Total population,1580000US3651000047011700,3651000047011700,"Census Tract 117, Kings County, New York city, New York",3.46
1,Total population,1580000US3651000047011800,3651000047011800,"Census Tract 118, Kings County, New York city, New York",3.74
1,Total population,1580000US3651000047012000,3651000047012000,"Census Tract 120, Kings County, New York city, New York",3.83
1,Total population,1580000US3651000047012100,3651000047012100,"Census Tract 121, Kings County, New York city, New York",3.5
1,Total population,1580000US3651000047012200,3651000047012200,"Census Tract 122, Kings County, New York city, New York",3.89
1,Total population,1580000US3651000047012300,3651000047012300,"Census Tract 123, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047012400,3651000047012400,"Census Tract 124, Kings County, New York city, New York",3.5
1,Total population,1580000US3651000047012500,3651000047012500,"Census Tract 125, Kings County, New York city, New York",3.16
1,Total population,1580000US3651000047012700,3651000047012700,"Census Tract 127, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047012801,3651000047012801,"Census Tract 128.01, Kings County, New York city, New York",3.38
1,Total population,1580000US3651000047012802,3651000047012802,"Census Tract 128.02, Kings County, New York city, New York",3.36
1,Total population,1580000US3651000047012901,3651000047012901,"Census Tract 129.01, Kings County, New York city, New York",3.06
1,Total population,1580000US3651000047012902,3651000047012902,"Census Tract 129.02, Kings County, New York city, New York",3.09
1,Total population,1580000US3651000047013000,3651000047013000,"Census Tract 130, Kings County, New York city, New York",3.31
1,Total population,1580000US3651000047013100,3651000047013100,"Census Tract 131, Kings County, New York city, New York",3.06
1,Total population,1580000US3651000047013200,3651000047013200,"Census Tract 132, Kings County, New York city, New York",3.47
1,Total population,1580000US3651000047013300,3651000047013300,"Census Tract 133, Kings County, New York city, New York",2.93
1,Total population,1580000US3651000047013400,3651000047013400,"Census Tract 134, Kings County, New York city, New York",3.25
1,Total population,1580000US3651000047013500,3651000047013500,"Census Tract 135, Kings County, New York city, New York",3.07
1,Total population,1580000US3651000047013600,3651000047013600,"Census Tract 136, Kings County, New York city, New York",3.21
1,Total population,1580000US3651000047013700,3651000047013700,"Census Tract 137, Kings County, New York city, New York",2.99
1,Total population,1580000US3651000047013800,3651000047013800,"Census Tract 138, Kings County, New York city, New York",3.15
1,Total population,1580000US3651000047013900,3651000047013900,"Census Tract 139, Kings County, New York city, New York",3.17
1,Total population,1580000US3651000047014000,3651000047014000,"Census Tract 140, Kings County, New York city, New York",3.04
1,Total population,1580000US3651000047014100,3651000047014100,"Census Tract 141, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047014200,3651000047014200,"Census Tract 142, Kings County, New York city, New York",3.08
1,Total population,1580000US3651000047014300,3651000047014300,"Census Tract 143, Kings County, New York city, New York",3.43
1,Total population,1580000US3651000047014400,3651000047014400,"Census Tract 144, Kings County, New York city, New York",3.19
1,Total population,1580000US3651000047014500,3651000047014500,"Census Tract 145, Kings County, New York city, New York",3.44
1,Total population,1580000US3651000047014600,3651000047014600,"Census Tract 146, Kings County, New York city, New York",3.05
1,Total population,1580000US3651000047014700,3651000047014700,"Census Tract 147, Kings County, New York city, New York",3.51
1,Total population,1580000US3651000047014800,3651000047014800,"Census Tract 148, Kings County, New York city, New York",3.09
1,Total population,1580000US3651000047014900,3651000047014900,"Census Tract 149, Kings County, New York city, New York",3.1
1,Total population,1580000US3651000047015000,3651000047015000,"Census Tract 150, Kings County, New York city, New York",2.81
1,Total population,1580000US3651000047015100,3651000047015100,"Census Tract 151, Kings County, New York city, New York",2.91
1,Total population,1580000US3651000047015300,3651000047015300,"Census Tract 153, Kings County, New York city, New York",2.84
1,Total population,1580000US3651000047015500,3651000047015500,"Census Tract 155, Kings County, New York city, New York",2.99
1,Total population,1580000US3651000047015600,3651000047015600,"Census Tract 156, Kings County, New York city, New York",3.14
1,Total population,1580000US3651000047015700,3651000047015700,"Census Tract 157, Kings County, New York city, New York",2.82
1,Total population,1580000US3651000047015800,3651000047015800,"Census Tract 158, Kings County, New York city, New York",3.03
1,Total population,1580000US3651000047015900,3651000047015900,"Census Tract 159, Kings County, New York city, New York",2.73
1,Total population,1580000US3651000047016000,3651000047016000,"Census Tract 160, Kings County, New York city, New York",3.21
1,Total population,1580000US3651000047016100,3651000047016100,"Census Tract 161, Kings County, New York city, New York",2.94
1,Total population,1580000US3651000047016200,3651000047016200,"Census Tract 162, Kings County, New York city, New York",2.94
1,Total population,1580000US3651000047016300,3651000047016300,"Census Tract 163, Kings County, New York city, New York",2.96
1,Total population,1580000US3651000047016400,3651000047016400,"Census Tract 164, Kings County, New York city, New York",3.53
1,Total population,1580000US3651000047016500,3651000047016500,"Census Tract 165, Kings County, New York city, New York",2.87
1,Total population,1580000US3651000047016700,3651000047016700,"Census Tract 167, Kings County, New York city, New York",2.83
1,Total population,1580000US3651000047016800,3651000047016800,"Census Tract 168, Kings County, New York city, New York",2.9
1,Total population,1580000US3651000047016900,3651000047016900,"Census Tract 169, Kings County, New York city, New York",3.09
1,Total population,1580000US3651000047017000,3651000047017000,"Census Tract 170, Kings County, New York city, New York",3.15
1,Total population,1580000US3651000047017100,3651000047017100,"Census Tract 171, Kings County, New York city, New York",2.93
1,Total population,1580000US3651000047017200,3651000047017200,"Census Tract 172, Kings County, New York city, New York",3.31
1,Total population,1580000US3651000047017300,3651000047017300,"Census Tract 173, Kings County, New York city, New York",3.19
1,Total population,1580000US3651000047017400,3651000047017400,"Census Tract 174, Kings County, New York city, New York",3.14
1,Total population,1580000US3651000047017600,3651000047017600,"Census Tract 176, Kings County, New York city, New York",3.07
1,Total population,1580000US3651000047017800,3651000047017800,"Census Tract 178, Kings County, New York city, New York",3.47
1,Total population,1580000US3651000047017900,3651000047017900,"Census Tract 179, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047018000,3651000047018000,"Census Tract 180, Kings County, New York city, New York",3.29
1,Total population,1580000US3651000047018100,3651000047018100,"Census Tract 181, Kings County, New York city, New York",2.79
1,Total population,1580000US3651000047018200,3651000047018200,"Census Tract 182, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047018300,3651000047018300,"Census Tract 183, Kings County, New York city, New York",3.06
1,Total population,1580000US3651000047018400,3651000047018400,"Census Tract 184, Kings County, New York city, New York",3.09
1,Total population,1580000US3651000047018501,3651000047018501,"Census Tract 185.01, Kings County, New York city, New York",3.53
1,Total population,1580000US3651000047018502,3651000047018502,"Census Tract 185.02, Kings County, New York city, New York",3.67
1,Total population,1580000US3651000047018600,3651000047018600,"Census Tract 186, Kings County, New York city, New York",3.22
1,Total population,1580000US3651000047018700,3651000047018700,"Census Tract 187, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047018800,3651000047018800,"Census Tract 188, Kings County, New York city, New York",3.25
1,Total population,1580000US3651000047019000,3651000047019000,"Census Tract 190, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047019100,3651000047019100,"Census Tract 191, Kings County, New York city, New York",3.56
1,Total population,1580000US3651000047019200,3651000047019200,"Census Tract 192, Kings County, New York city, New York",3.76
1,Total population,1580000US3651000047019300,3651000047019300,"Census Tract 193, Kings County, New York city, New York",2.91
1,Total population,1580000US3651000047019400,3651000047019400,"Census Tract 194, Kings County, New York city, New York",3.41
1,Total population,1580000US3651000047019500,3651000047019500,"Census Tract 195, Kings County, New York city, New York",2.87
1,Total population,1580000US3651000047019600,3651000047019600,"Census Tract 196, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047019700,3651000047019700,"Census Tract 197, Kings County, New York city, New York",2.85
1,Total population,1580000US3651000047019800,3651000047019800,"Census Tract 198, Kings County, New York city, New York",3.12
1,Total population,1580000US3651000047019900,3651000047019900,"Census Tract 199, Kings County, New York city, New York",2.98
1,Total population,1580000US3651000047020000,3651000047020000,"Census Tract 200, Kings County, New York city, New York",3.14
1,Total population,1580000US3651000047020100,3651000047020100,"Census Tract 201, Kings County, New York city, New York",3.05
1,Total population,1580000US3651000047020200,3651000047020200,"Census Tract 202, Kings County, New York city, New York",3.14
1,Total population,1580000US3651000047020300,3651000047020300,"Census Tract 203, Kings County, New York city, New York",3.41
1,Total population,1580000US3651000047020400,3651000047020400,"Census Tract 204, Kings County, New York city, New York",3.2
1,Total population,1580000US3651000047020500,3651000047020500,"Census Tract 205, Kings County, New York city, New York",3.07
1,Total population,1580000US3651000047020600,3651000047020600,"Census Tract 206, Kings County, New York city, New York",3.13
1,Total population,1580000US3651000047020700,3651000047020700,"Census Tract 207, Kings County, New York city, New York",2.99
1,Total population,1580000US3651000047020800,3651000047020800,"Census Tract 208, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047021000,3651000047021000,"Census Tract 210, Kings County, New York city, New York",3.22
1,Total population,1580000US3651000047021200,3651000047021200,"Census Tract 212, Kings County, New York city, New York",3.42
1,Total population,1580000US3651000047021300,3651000047021300,"Census Tract 213, Kings County, New York city, New York",3.24
1,Total population,1580000US3651000047021400,3651000047021400,"Census Tract 214, Kings County, New York city, New York",3.71
1,Total population,1580000US3651000047021500,3651000047021500,"Census Tract 215, Kings County, New York city, New York",3.09
1,Total population,1580000US3651000047021600,3651000047021600,"Census Tract 216, Kings County, New York city, New York",4.22
1,Total population,1580000US3651000047021700,3651000047021700,"Census Tract 217, Kings County, New York city, New York",3.25
1,Total population,1580000US3651000047021800,3651000047021800,"Census Tract 218, Kings County, New York city, New York",4.36
1,Total population,1580000US3651000047021900,3651000047021900,"Census Tract 219, Kings County, New York city, New York",3.29
1,Total population,1580000US3651000047022000,3651000047022000,"Census Tract 220, Kings County, New York city, New York",4.01
1,Total population,1580000US3651000047022100,3651000047022100,"Census Tract 221, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047022200,3651000047022200,"Census Tract 222, Kings County, New York city, New York",4.23
1,Total population,1580000US3651000047022300,3651000047022300,"Census Tract 223, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047022400,3651000047022400,"Census Tract 224, Kings County, New York city, New York",4.1
1,Total population,1580000US3651000047022500,3651000047022500,"Census Tract 225, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047022600,3651000047022600,"Census Tract 226, Kings County, New York city, New York",3.98
1,Total population,1580000US3651000047022700,3651000047022700,"Census Tract 227, Kings County, New York city, New York",3.33
1,Total population,1580000US3651000047022800,3651000047022800,"Census Tract 228, Kings County, New York city, New York",4.56
1,Total population,1580000US3651000047022900,3651000047022900,"Census Tract 229, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047023000,3651000047023000,"Census Tract 230, Kings County, New York city, New York",4.42
1,Total population,1580000US3651000047023100,3651000047023100,"Census Tract 231, Kings County, New York city, New York",3.08
1,Total population,1580000US3651000047023200,3651000047023200,"Census Tract 232, Kings County, New York city, New York",4.46
1,Total population,1580000US3651000047023300,3651000047023300,"Census Tract 233, Kings County, New York city, New York",3.75
1,Total population,1580000US3651000047023400,3651000047023400,"Census Tract 234, Kings County, New York city, New York",3.98
1,Total population,1580000US3651000047023500,3651000047023500,"Census Tract 235, Kings County, New York city, New York",3.61
1,Total population,1580000US3651000047023600,3651000047023600,"Census Tract 236, Kings County, New York city, New York",3.71
1,Total population,1580000US3651000047023700,3651000047023700,"Census Tract 237, Kings County, New York city, New York",3.96
1,Total population,1580000US3651000047023800,3651000047023800,"Census Tract 238, Kings County, New York city, New York",3.82
1,Total population,1580000US3651000047023900,3651000047023900,"Census Tract 239, Kings County, New York city, New York",3.45
1,Total population,1580000US3651000047024000,3651000047024000,"Census Tract 240, Kings County, New York city, New York",3.8
1,Total population,1580000US3651000047024100,3651000047024100,"Census Tract 241, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047024200,3651000047024200,"Census Tract 242, Kings County, New York city, New York",4.1
1,Total population,1580000US3651000047024300,3651000047024300,"Census Tract 243, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047024400,3651000047024400,"Census Tract 244, Kings County, New York city, New York",3.6
1,Total population,1580000US3651000047024500,3651000047024500,"Census Tract 245, Kings County, New York city, New York",3.16
1,Total population,1580000US3651000047024600,3651000047024600,"Census Tract 246, Kings County, New York city, New York",3.33
1,Total population,1580000US3651000047024700,3651000047024700,"Census Tract 247, Kings County, New York city, New York",3.38
1,Total population,1580000US3651000047024800,3651000047024800,"Census Tract 248, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047024900,3651000047024900,"Census Tract 249, Kings County, New York city, New York",3.25
1,Total population,1580000US3651000047025000,3651000047025000,"Census Tract 250, Kings County, New York city, New York",3.69
1,Total population,1580000US3651000047025100,3651000047025100,"Census Tract 251, Kings County, New York city, New York",3.9
1,Total population,1580000US3651000047025200,3651000047025200,"Census Tract 252, Kings County, New York city, New York",3.15
1,Total population,1580000US3651000047025300,3651000047025300,"Census Tract 253, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047025400,3651000047025400,"Census Tract 254, Kings County, New York city, New York",3.43
1,Total population,1580000US3651000047025500,3651000047025500,"Census Tract 255, Kings County, New York city, New York",3.53
1,Total population,1580000US3651000047025600,3651000047025600,"Census Tract 256, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047025700,3651000047025700,"Census Tract 257, Kings County, New York city, New York",3.84
1,Total population,1580000US3651000047025800,3651000047025800,"Census Tract 258, Kings County, New York city, New York",3.24
1,Total population,1580000US3651000047025901,3651000047025901,"Census Tract 259.01, Kings County, New York city, New York",3.63
1,Total population,1580000US3651000047025902,3651000047025902,"Census Tract 259.02, Kings County, New York city, New York",3.98
1,Total population,1580000US3651000047026000,3651000047026000,"Census Tract 260, Kings County, New York city, New York",3.37
1,Total population,1580000US3651000047026100,3651000047026100,"Census Tract 261, Kings County, New York city, New York",3.43
1,Total population,1580000US3651000047026200,3651000047026200,"Census Tract 262, Kings County, New York city, New York",3.48
1,Total population,1580000US3651000047026300,3651000047026300,"Census Tract 263, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047026400,3651000047026400,"Census Tract 264, Kings County, New York city, New York",3.33
1,Total population,1580000US3651000047026500,3651000047026500,"Census Tract 265, Kings County, New York city, New York",3.57
1,Total population,1580000US3651000047026600,3651000047026600,"Census Tract 266, Kings County, New York city, New York",3.25
1,Total population,1580000US3651000047026700,3651000047026700,"Census Tract 267, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047026800,3651000047026800,"Census Tract 268, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047026900,3651000047026900,"Census Tract 269, Kings County, New York city, New York",3.2
1,Total population,1580000US3651000047027000,3651000047027000,"Census Tract 270, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047027101,3651000047027101,"Census Tract 271.01, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047027102,3651000047027102,"Census Tract 271.02, Kings County, New York city, New York",3.44
1,Total population,1580000US3651000047027200,3651000047027200,"Census Tract 272, Kings County, New York city, New York",3.38
1,Total population,1580000US3651000047027300,3651000047027300,"Census Tract 273, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047027400,3651000047027400,"Census Tract 274, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047027500,3651000047027500,"Census Tract 275, Kings County, New York city, New York",3.4
1,Total population,1580000US3651000047027600,3651000047027600,"Census Tract 276, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047027700,3651000047027700,"Census Tract 277, Kings County, New York city, New York",3.49
1,Total population,1580000US3651000047027800,3651000047027800,"Census Tract 278, Kings County, New York city, New York",3.01
1,Total population,1580000US3651000047027900,3651000047027900,"Census Tract 279, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047028000,3651000047028000,"Census Tract 280, Kings County, New York city, New York",3.13
1,Total population,1580000US3651000047028100,3651000047028100,"Census Tract 281, Kings County, New York city, New York",3.7
1,Total population,1580000US3651000047028200,3651000047028200,"Census Tract 282, Kings County, New York city, New York",2.99
1,Total population,1580000US3651000047028300,3651000047028300,"Census Tract 283, Kings County, New York city, New York",3.55
1,Total population,1580000US3651000047028400,3651000047028400,"Census Tract 284, Kings County, New York city, New York",3.29
1,Total population,1580000US3651000047028501,3651000047028501,"Census Tract 285.01, Kings County, New York city, New York",4.32
1,Total population,1580000US3651000047028502,3651000047028502,"Census Tract 285.02, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047028600,3651000047028600,"Census Tract 286, Kings County, New York city, New York",3.04
1,Total population,1580000US3651000047028700,3651000047028700,"Census Tract 287, Kings County, New York city, New York",3.46
1,Total population,1580000US3651000047028800,3651000047028800,"Census Tract 288, Kings County, New York city, New York",3.37
1,Total population,1580000US3651000047028900,3651000047028900,"Census Tract 289, Kings County, New York city, New York",3.52
1,Total population,1580000US3651000047029000,3651000047029000,"Census Tract 290, Kings County, New York city, New York",3.15
1,Total population,1580000US3651000047029100,3651000047029100,"Census Tract 291, Kings County, New York city, New York",3.42
1,Total population,1580000US3651000047029200,3651000047029200,"Census Tract 292, Kings County, New York city, New York",3.29
1,Total population,1580000US3651000047029300,3651000047029300,"Census Tract 293, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047029400,3651000047029400,"Census Tract 294, Kings County, New York city, New York",3.36
1,Total population,1580000US3651000047029500,3651000047029500,"Census Tract 295, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047029600,3651000047029600,"Census Tract 296, Kings County, New York city, New York",3.17
1,Total population,1580000US3651000047029700,3651000047029700,"Census Tract 297, Kings County, New York city, New York",3.16
1,Total population,1580000US3651000047029800,3651000047029800,"Census Tract 298, Kings County, New York city, New York",3.2
1,Total population,1580000US3651000047029900,3651000047029900,"Census Tract 299, Kings County, New York city, New York",3.76
1,Total population,1580000US3651000047030000,3651000047030000,"Census Tract 300, Kings County, New York city, New York",3.28
1,Total population,1580000US3651000047030100,3651000047030100,"Census Tract 301, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047030200,3651000047030200,"Census Tract 302, Kings County, New York city, New York",3.14
1,Total population,1580000US3651000047030300,3651000047030300,"Census Tract 303, Kings County, New York city, New York",3.37
1,Total population,1580000US3651000047030400,3651000047030400,"Census Tract 304, Kings County, New York city, New York",3.13
1,Total population,1580000US3651000047030600,3651000047030600,"Census Tract 306, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047030700,3651000047030700,"Census Tract 307, Kings County, New York city, New York",3.15
1,Total population,1580000US3651000047030800,3651000047030800,"Census Tract 308, Kings County, New York city, New York",2.95
1,Total population,1580000US3651000047030900,3651000047030900,"Census Tract 309, Kings County, New York city, New York",3.76
1,Total population,1580000US3651000047031100,3651000047031100,"Census Tract 311, Kings County, New York city, New York",3.31
1,Total population,1580000US3651000047031300,3651000047031300,"Census Tract 313, Kings County, New York city, New York",3.07
1,Total population,1580000US3651000047031400,3651000047031400,"Census Tract 314, Kings County, New York city, New York",3
1,Total population,1580000US3651000047031500,3651000047031500,"Census Tract 315, Kings County, New York city, New York",3.1
1,Total population,1580000US3651000047031701,3651000047031701,"Census Tract 317.01, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047031702,3651000047031702,"Census Tract 317.02, Kings County, New York city, New York",3.41
1,Total population,1580000US3651000047031900,3651000047031900,"Census Tract 319, Kings County, New York city, New York",3.5
1,Total population,1580000US3651000047032100,3651000047032100,"Census Tract 321, Kings County, New York city, New York",3.42
1,Total population,1580000US3651000047032300,3651000047032300,"Census Tract 323, Kings County, New York city, New York",3.19
1,Total population,1580000US3651000047032500,3651000047032500,"Census Tract 325, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047032600,3651000047032600,"Census Tract 326, Kings County, New York city, New York",3.67
1,Total population,1580000US3651000047032700,3651000047032700,"Census Tract 327, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047032800,3651000047032800,"Census Tract 328, Kings County, New York city, New York",3.6
1,Total population,1580000US3651000047032900,3651000047032900,"Census Tract 329, Kings County, New York city, New York",3.33
1,Total population,1580000US3651000047033000,3651000047033000,"Census Tract 330, Kings County, New York city, New York",3.51
1,Total population,1580000US3651000047033100,3651000047033100,"Census Tract 331, Kings County, New York city, New York",3.8
1,Total population,1580000US3651000047033300,3651000047033300,"Census Tract 333, Kings County, New York city, New York",4.15
1,Total population,1580000US3651000047033500,3651000047033500,"Census Tract 335, Kings County, New York city, New York",3.9
1,Total population,1580000US3651000047033600,3651000047033600,"Census Tract 336, Kings County, New York city, New York",3.53
1,Total population,1580000US3651000047033700,3651000047033700,"Census Tract 337, Kings County, New York city, New York",3.64
1,Total population,1580000US3651000047033900,3651000047033900,"Census Tract 339, Kings County, New York city, New York",3.35
1,Total population,1580000US3651000047034000,3651000047034000,"Census Tract 340, Kings County, New York city, New York",3.16
1,Total population,1580000US3651000047034100,3651000047034100,"Census Tract 341, Kings County, New York city, New York",3.35
1,Total population,1580000US3651000047034200,3651000047034200,"Census Tract 342, Kings County, New York city, New York",3.5
1,Total population,1580000US3651000047034300,3651000047034300,"Census Tract 343, Kings County, New York city, New York",3.42
1,Total population,1580000US3651000047034500,3651000047034500,"Census Tract 345, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047034700,3651000047034700,"Census Tract 347, Kings County, New York city, New York",3.23
1,Total population,1580000US3651000047034801,3651000047034801,"Census Tract 348.01, Kings County, New York city, New York",3.35
1,Total population,1580000US3651000047034802,3651000047034802,"Census Tract 348.02, Kings County, New York city, New York",3.98
1,Total population,1580000US3651000047034900,3651000047034900,"Census Tract 349, Kings County, New York city, New York",3.45
1,Total population,1580000US3651000047035000,3651000047035000,"Census Tract 350, Kings County, New York city, New York",2.84
1,Total population,1580000US3651000047035100,3651000047035100,"Census Tract 351, Kings County, New York city, New York",3.59
1,Total population,1580000US3651000047035200,3651000047035200,"Census Tract 352, Kings County, New York city, New York",2.55
1,Total population,1580000US3651000047035300,3651000047035300,"Census Tract 353, Kings County, New York city, New York",3.53
1,Total population,1580000US3651000047035400,3651000047035400,"Census Tract 354, Kings County, New York city, New York",2.58
1,Total population,1580000US3651000047035500,3651000047035500,"Census Tract 355, Kings County, New York city, New York",3.48
1,Total population,1580000US3651000047035600,3651000047035600,"Census Tract 356, Kings County, New York city, New York",2.57
1,Total population,1580000US3651000047035700,3651000047035700,"Census Tract 357, Kings County, New York city, New York",3.41
1,Total population,1580000US3651000047035900,3651000047035900,"Census Tract 359, Kings County, New York city, New York",3.26
1,Total population,1580000US3651000047036001,3651000047036001,"Census Tract 360.01, Kings County, New York city, New York",2.59
1,Total population,1580000US3651000047036002,3651000047036002,"Census Tract 360.02, Kings County, New York city, New York",2.66
1,Total population,1580000US3651000047036100,3651000047036100,"Census Tract 361, Kings County, New York city, New York",3.48
1,Total population,1580000US3651000047036200,3651000047036200,"Census Tract 362, Kings County, New York city, New York",3.88
1,Total population,1580000US3651000047036300,3651000047036300,"Census Tract 363, Kings County, New York city, New York",3.81
1,Total population,1580000US3651000047036400,3651000047036400,"Census Tract 364, Kings County, New York city, New York",3.57
1,Total population,1580000US3651000047036501,3651000047036501,"Census Tract 365.01, Kings County, New York city, New York",3.12
1,Total population,1580000US3651000047036502,3651000047036502,"Census Tract 365.02, Kings County, New York city, New York",3.56
1,Total population,1580000US3651000047036600,3651000047036600,"Census Tract 366, Kings County, New York city, New York",3.63
1,Total population,1580000US3651000047036700,3651000047036700,"Census Tract 367, Kings County, New York city, New York",3.55
1,Total population,1580000US3651000047036900,3651000047036900,"Census Tract 369, Kings County, New York city, New York",3.55
1,Total population,1580000US3651000047037000,3651000047037000,"Census Tract 370, Kings County, New York city, New York",3.06
1,Total population,1580000US3651000047037100,3651000047037100,"Census Tract 371, Kings County, New York city, New York",3.42
1,Total population,1580000US3651000047037300,3651000047037300,"Census Tract 373, Kings County, New York city, New York",3.38
1,Total population,1580000US3651000047037400,3651000047037400,"Census Tract 374, Kings County, New York city, New York",2.88
1,Total population,1580000US3651000047037500,3651000047037500,"Census Tract 375, Kings County, New York city, New York",3.43
1,Total population,1580000US3651000047037700,3651000047037700,"Census Tract 377, Kings County, New York city, New York",3.39
1,Total population,1580000US3651000047037900,3651000047037900,"Census Tract 379, Kings County, New York city, New York",3.37
1,Total population,1580000US3651000047038100,3651000047038100,"Census Tract 381, Kings County, New York city, New York",3.3
1,Total population,1580000US3651000047038200,3651000047038200,"Census Tract 382, Kings County, New York city, New York",3.58
1,Total population,1580000US3651000047038300,3651000047038300,"Census Tract 383, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047038500,3651000047038500,"Census Tract 385, Kings County, New York city, New York",3.41
1,Total population,1580000US3651000047038600,3651000047038600,"Census Tract 386, Kings County, New York city, New York",3.34
1,Total population,1580000US3651000047038700,3651000047038700,"Census Tract 387, Kings County, New York city, New York",3.37
1,Total population,1580000US3651000047038800,3651000047038800,"Census Tract 388, Kings County, New York city, New York",3.1
1,Total population,1580000US3651000047038900,3651000047038900,"Census Tract 389, Kings County, New York city, New York",3.67
1,Total population,1580000US3651000047039000,3651000047039000,"Census Tract 390, Kings County, New York city, New York",3.29
1,Total population,1580000US3651000047039100,3651000047039100,"Census Tract 391, Kings County, New York city, New York",3.66
1,Total population,1580000US3651000047039200,3651000047039200,"Census Tract 392, Kings County, New York city, New York",3.32
1,Total population,1580000US3651000047039300,3651000047039300,"Census Tract 393, Kings County, New York city, New York",3.71
1,Total population,1580000US3651000047039400,3651000047039400,"Census Tract 394, Kings County, New York city, New York",3.47
1,Total population,1580000US3651000047039500,3651000047039500,"Census Tract 395, Kings County, New York city, New York",3.55
1,Total population,1580000US3651000047039600,3651000047039600,"Census Tract 396, Kings County, New York city, New York",3.27
1,Total population,1580000US3651000047039700,3651000047039700,"Census Tract 397, Kings County, New York city, New York",3.56
1,Total population,1580000US3651000047039800,3651000047039800,"Census Tract 398, Kings County, New York city, New York",3.43
1,Total population,1580000US3651000047039900,3651000047039900,"Census Tract 399, Kings County, New York city, New York",3.7
1,Total population,1580000US3651000047040000,3651000047040000,"Census Tract 400, Kings County, New York city, New York",3.19
1,Total population,1580000US3651000047040100,3651000047040100,"Census Tract 401, Kings County, New York city, New York",3.64
